net_type,province,city_name,area_name,area_code,msc_name,msc_id,sign_point_code,scp_vc_id,number_reply_code,remark,start_time
,福建,厦门,厦门,592,厦门GS13,13441682,14-254-18014-251-66,,20160908,,2016/9/8 15:44
,福建,厦门,厦门,592,厦门GS13,13441683,14-254-18014-251-66,,20160908,,2016/9/8 15:44
,福建,厦门,厦门,592,厦门GS13,13441684,14-254-18014-251-66,,20160908,,2016/9/8 15:44
,福建,厦门,厦门,592,厦门GS13,13446686,14-254-18014-251-66,,20160908,,2016/9/8 15:44
,福建,福州,福州,591,福州GS01,13744690,14-254-9714-254-108,,20160908,,2016/9/8 15:44
,福建,福州,福州,591,福州GS01,13744691,14-254-9714-254-108,,20160908,,2016/9/8 15:44
,福建,福州,福州,591,福州GS01,13745696,14-254-9714-254-108,,20160908,,2016/9/8 15:44
,福建,福州,福州,591,福州GS01,13441689,14-254-9714-254-108,,20160908,,2016/9/8 15:44
,福建,福州,福州,591,福州GS01,13442670,14-254-9714-254-108,,20160908,,2016/9/8 15:44
,福建,福州,福州,591,福州GS01,13442671,14-254-9714-254-108,,20160908,,2016/9/8 15:44
,福建,福州,福州,591,福州GS01,13442672,14-254-9714-254-108,,20160908,,2016/9/8 15:44
,福建,福州,福州,591,福州GS01,13445689,14-254-9714-254-108,,20160908,,2016/9/8 15:44
GS,福建,福州,福州,591,福州GS14,13444688,14-254-45,,闽移发[2015]100号,,2016/11/9 9:13
GS,福建,福州,福州,591,福州GS14,13441686,14-254-45,,闽移发[2015]100号,,2016/11/9 9:13
GS,福建,福州,福州,591,福州GS14,13441687,14-254-45,,闽移发[2015]100号,,2016/11/9 9:13
GS,福建,福州,福州,591,福州GS14,13441688,14-254-45,,闽移发[2015]100号,,2016/11/9 9:13
GS,福建,厦门,厦门,592,厦门GS15,13440681,14-251-220,,闽移发[2015]100号,,2016/11/9 9:13
GS,福建,厦门,厦门,592,厦门GS15,13440682,14-251-220,,闽移发[2015]100号,,2016/11/9 9:13
GS,福建,厦门,厦门,592,厦门GS15,13441685,14-251-220,,闽移发[2015]100号,,2016/11/9 9:13
GS,福建,厦门,厦门,592,厦门GS15,13444675,14-251-220,,闽移发[2015]100号,,2016/11/9 9:13
,福建,厦门,厦门,592,厦门GS12,13441675,14-254-11314-251-67,,20160908,,2016/9/8 15:44
,福建,厦门,厦门,592,厦门GS12,13441676,14-254-11314-251-67,,20160908,,2016/9/8 15:44
,福建,厦门,厦门,592,厦门GS12,13441677,14-254-11314-251-67,,20160908,,2016/9/8 15:44
,福建,厦门,厦门,592,厦门GS12,13441678,14-254-11314-251-67,,20160908,,2016/9/8 15:44
,福建,厦门,厦门,592,厦门GS12,13445673,14-254-11314-251-67,,20160908,,2016/9/8 15:44
,福建,厦门,厦门,592,厦门GS12,13446687,14-254-11314-251-67,,20160908,,2016/9/8 15:44
GS,福建,福州,南平,599,福州GS02,13440670,14-254-14514-251-153,,闽移发[2015]100号,,2016/11/9 9:13
GS,内蒙古,通辽,通辽,475,通辽GS1,13440788,5-255-158,,内移有限计（2010）447号,,2016/11/9 9:13
GS,内蒙古,赤峰,赤峰,476,赤峰GS1,13440789,5-255-149,,20161109,,2016/11/9 9:13
GS,内蒙古,海拉尔,海拉尔,470,海拉尔GS1,13441789,5-255-177,,内移有限计（2010）227号,,2016/11/9 9:13
GS,内蒙古,呼和浩特,乌兰浩特,482,呼和浩特GS15,13441779,5-255-230,,20161109,,2016/11/9 9:13
GS,内蒙古,呼和浩特,乌兰浩特,482,呼和浩特GS16,13441780,5-255-231,,20161109,,2016/11/9 9:13
GS,内蒙古,呼和浩特,通辽,475,呼和浩特GS17,13441781,5-255-233,,内移有限计（2010）447号,,2016/11/9 9:13
GS,内蒙古,呼和浩特,赤峰,476,呼和浩特GS20,13441784,5-255-236,,20161109,,2016/11/9 9:13
GS,内蒙古,呼和浩特,锡林浩特,479,呼和浩特GS21,13441785,5-255-237,,20161109,,2016/11/9 9:13
GS,内蒙古,呼和浩特,呼和浩特,471,呼和浩特GS26,13440772,5-254-37,,内移有限计,,2016/11/9 9:13
GS,内蒙古,呼和浩特,包头,472,呼和浩特GS28,13440774,5-254-39,,内移有限计,,2016/11/9 9:13
GS,内蒙古,呼和浩特,包头,472,呼和浩特GS29,13440776,5-254-41,,内移有限计,,2016/11/9 9:13
GS,内蒙古,呼和浩特,锡林浩特,479,呼和浩特GS22,13441786,5-255-238,,20161109,,2016/11/9 9:13
GS,内蒙古,呼和浩特,集宁,474,呼和浩特GS23,13441787,5-255-239,,20161109,,2016/11/9 9:13
GS,内蒙古,呼和浩特,集宁,474,呼和浩特GS24,13441788,5-255-241,,20161109,,2016/11/9 9:13
GS,内蒙古,呼和浩特,呼和浩特,471,呼和浩特GS27,13440773,5-254-38,,内移有限计,,2016/11/9 9:13
GS,内蒙古,呼和浩特,鄂尔多斯,477,呼和浩特GS33,13440778,5-254-45,,内移有限计,,2016/11/9 9:13
GS,内蒙古,呼和浩特,临河,478,呼和浩特GS34,13440780,5-254-46,,内移有限计,,2016/11/9 9:13
GS,内蒙古,呼和浩特,通辽,475,呼和浩特GS18,13441782,5-255-234,,内移有限计（2010）447号,,2016/11/9 9:13
GS,内蒙古,呼和浩特,通辽,475,呼和浩特GS18,13440786,5-255-234,,内移有限计（2010）447号,,2016/11/9 9:13
GS,内蒙古,呼和浩特,赤峰,476,呼和浩特GS19,13441783,5-255-235,,20161109,,2016/11/9 9:13
GS,内蒙古,呼和浩特,赤峰,476,呼和浩特GS19,13440787,5-255-235,,20161109,,2016/11/9 9:13
DS,内蒙古,呼和浩特,乌海,473,呼和浩特DS5,13440782,5-254-59,,内移有限计[2012]24号,,2016/11/9 9:13
DS,内蒙古,呼和浩特,阿拉善盟,483,呼和浩特DS5,13440783,5-254-47,,内移有限计[2012]24号,,2016/11/9 9:13
GS,内蒙古,呼和浩特,海拉尔,470,呼和浩特GS13,13441777,5-255-228,,内移有限计（2010）447号,,2016/11/9 9:13
GS,内蒙古,呼和浩特,海拉尔,470,呼和浩特GS13,13442789,5-255-228,,内移有限计（2010）447号,,2016/11/9 9:13
GS,内蒙古,呼和浩特,海拉尔,470,呼和浩特GS14,13441778,5-255-229,,内移有限计（2010）447号,,2016/11/9 9:13
,内蒙古,鄂尔多斯,鄂尔多斯,477,鄂尔多斯DS1,13743474,5-255-212,,20160908,,2016/9/8 15:44
DS,内蒙古,鄂尔多斯,鄂尔多斯,477,鄂尔多斯DS2,13743475,5-255-213,,20161109,,2016/11/9 9:13
DS,内蒙古,集宁,集宁,474,集宁DS2,13743472,5-255-210,,20161109,,2016/11/9 9:13
GS,内蒙古,呼和浩特,乌兰浩特,482,呼和浩特GS7,13441771,5-255-201,,20161109,,2016/11/9 9:13
GS,内蒙古,呼和浩特,赤峰,476,呼和浩特GS10,13441774,5-255-204,,20161109,,2016/11/9 9:13
GS,内蒙古,呼和浩特,集宁,474,呼和浩特GS12,13441776,5-255-206,,20161109,,2016/11/9 9:13
GS,内蒙古,呼和浩特,赤峰,476,呼和浩特GS9,13441773,5-255-203,,20161109,,2016/11/9 9:13
GS,内蒙古,呼和浩特,海拉尔,470,呼和浩特GS6,13441770,5-255-199,,内移有限计（2010）447号,,2016/11/9 9:13
GS,内蒙古,呼和浩特,通辽,475,呼和浩特GS8,13441772,5-255-202,,内移有限计（2010）447号,,2016/11/9 9:13
GS,内蒙古,呼和浩特,锡林浩特,479,呼和浩特GS11,13441775,5-255-205,,20161109,,2016/11/9 9:13
DS,内蒙古,临河,临河,478,临河DS1,13743477,5-255-215,,20161109,,2016/11/9 9:13
DS,内蒙古,临河,临河,478,临河DS2,13743478,5-255-217,,20161109,,2016/11/9 9:13
DS,内蒙古,集宁,集宁,474,集宁DS1,13743471,5-255-209,,20161109,,2016/11/9 9:13
GS,内蒙古,阿拉善盟,阿拉善盟,483,阿拉善盟GS1,13442770,5-255-179,,20161109,,2016/11/9 9:13
GS,内蒙古,呼和浩特,鄂尔多斯,477,呼和浩特GS4,13442785,5-255-172,,内移有限计(2011)32号,,2016/11/9 9:13
GS,内蒙古,呼和浩特,包头,472,呼和浩特GS30,13442779,5-255-121,,无,,2016/11/9 9:13
GS,内蒙古,呼和浩特,鄂尔多斯,477,呼和浩特GS32,13442774,5-255-211,,内移有限计,,2016/11/9 9:13
GS,陕西,西安,西安,29,西安GS1,13443906,26-254-54,,陕移[2005]43号,,2016/11/9 9:13
GS,陕西,西安,商洛,914,西安GS7,13745911,26-254-6126-251-24626-254-24226-254-12426-254-12726-254-141,,陕移[2005]43号,,2016/11/9 9:13
GS,陕西,西安,西安,29,西安GS2,13444904,26-254-5726-254-139,,陕移[2007]41号,,2016/11/9 9:13
GS,陕西,西安,西安,29,西安GS2,13444905,26-254-5726-254-139,,陕移[2007]41号,,2016/11/9 9:13
GS,陕西,西安,西安,29,西安GS3,13444906,26-254-58,,20161109,,2016/11/9 9:13
GS,内蒙古,呼和浩特,乌海,473,呼和浩特GS37,13442771,5-255-116,,内移有限计,,2016/11/9 9:13
DS,内蒙古,呼和浩特,包头,472,呼和浩特DS3,13745042,5-254-91,,内移有限计,,2016/11/9 9:13
DS,内蒙古,呼和浩特,乌兰浩特,482,呼和浩特DS3,13745046,5-254-113,,内移有限计,,2016/11/9 9:13
DS,内蒙古,呼和浩特,包头,472,呼和浩特DS4,13745043,5-254-92,,内移有限计,,2016/11/9 9:13
DS,内蒙古,呼和浩特,乌兰浩特,482,呼和浩特DS4,13745047,5-254-114,,内移有限计,,2016/11/9 9:13
DS,内蒙古,呼和浩特,呼和浩特,471,呼和浩特DS1,13745040,5-254-89,,内移有限计,,2016/11/9 9:13
DS,内蒙古,呼和浩特,锡林浩特,479,呼和浩特DS1,13745044,5-254-110,,内移有限计,,2016/11/9 9:13
DS,内蒙古,呼和浩特,呼和浩特,471,呼和浩特DS2,13745041,5-254-90,,内移有限计,,2016/11/9 9:13
DS,内蒙古,呼和浩特,锡林浩特,479,呼和浩特DS2,13745045,5-254-111,,内移有限计,,2016/11/9 9:13
GS,内蒙古,呼和浩特,呼和浩特,471,呼和浩特GS38,13440785,5-254-86,,内移有限计,,2016/11/9 9:13
GS,内蒙古,呼和浩特,临河,478,呼和浩特GS5,13442773,5-255-214,,内移有限计,,2016/11/9 9:13
GS,内蒙古,呼和浩特,包头,472,呼和浩特GS3,13442777,5-255-134,,内移有限计,,2016/11/9 9:13
GS,内蒙古,呼和浩特,临河,478,呼和浩特GS2,13443778,5-251-55,,20161109,,2016/11/9 9:13
DS,陕西,西安,延安,911,西安DS2,13446906,26-254-10426-254-10526-254-84,,20161109,,2016/11/9 9:13
DS,陕西,西安,榆林,912,西安DS2,13446907,26-254-10426-254-10526-254-84,,20161109,,2016/11/9 9:13
DS,陕西,西安,西安,29,西安DS2,,26-254-10426-254-10526-254-84,,20161109,,2016/11/9 9:13
GS,陕西,西安,西安,29,西安GS5,13444909,26-254-91,,20161109,,2016/11/9 9:13
GS,陕西,西安,西安,29,西安GS4,13444907,26-254-9026-254-140,,20161109,,2016/11/9 9:13
GS,陕西,西安,西安,29,西安GS4,13444908,26-254-9026-254-140,,20161109,,2016/11/9 9:13
DS,陕西,西安,咸阳,29,西安DS1,13443904,26-254-8526-254-10326-254-102,,陕移[2006]24号,,2016/11/9 9:13
DS,陕西,西安,渭南,913,西安DS1,13443905,26-251-14126-254-22526-250-155,,陕移[2006]24号,,2016/11/9 9:13
DS,陕西,西安,西安,29,西安DS4,13748917,26-250-34,,陕移[2007]41号,,2016/11/9 9:13
DS,陕西,西安,西安,29,西安DS4,13446909,26-250-34,,陕移[2007]41号,,2016/11/9 9:13
DS,陕西,西安,西安,29,西安DS4,13742911,26-250-34,,陕移[2007]41号,,2016/11/9 9:13
GS,陕西,西安,西安,29,西安GS16,13444901,26-254-12126-254-129,,陕移[2006]24号,,2016/11/9 9:13
GS,陕西,西安,西安,29,西安GS16,13444902,26-254-12126-254-129,,陕移[2006]24号,,2016/11/9 9:13
GS,陕西,西安,西安,29,西安GS15,13443909,26-254-12426-254-127,,陕移[2006]24号,,2016/11/9 9:13
GS,陕西,西安,西安,29,西安GS15,13444900,26-254-12426-254-127,,陕移[2006]24号,,2016/11/9 9:13
GS,陕西,西安,西安,29,西安GS14,13443907,26-254-11926-254-126,,陕移[2006]24号,,2016/11/9 9:13
GS,陕西,西安,西安,29,西安GS14,13443908,26-254-11926-254-126,,陕移[2006]24号,,2016/11/9 9:13
GS,陕西,西安,西安,29,西安GS18,13444903,26-254-141,,20161109,,2016/11/9 9:13
DS,陕西,西安,西安,29,西安DS3,13748916,26-250-33,,陕移[2007]41号,,2016/11/9 9:13
DS,陕西,西安,西安,29,西安DS3,13446908,26-250-33,,陕移[2007]41号,,2016/11/9 9:13
DS,陕西,西安,西安,29,西安DS3,13742910,26-250-33,,陕移[2007]41号,,2016/11/9 9:13
GS,陕西,西安,咸阳,29,西安GS12,13440901,26-254-10926-254-110,,20161109,,2016/11/9 9:13
GS,陕西,西安,渭南,913,西安GS12,13440903,26-254-10926-254-110,,20161109,,2016/11/9 9:13
GS,陕西,西安,咸阳,29,西安GS11,13440900,26-254-10726-254-108,,20161109,,2016/11/9 9:13
GS,陕西,西安,渭南,913,西安GS11,13440902,26-254-10726-254-108,,20161109,,2016/11/9 9:13
DS,陕西,西安,宝鸡,917,西安DS5,13447900,26-254-15426-254-155,,陕移[2007]41号,,2016/11/9 9:13
DS,陕西,西安,汉中,916,西安DS5,13447901,,,陕移[2007]41号,,2016/11/9 9:13
DS,陕西,西安,安康,915,西安DS6,13447902,26-254-15626-251-12926-251-148,,陕移[2007]41号,,2016/11/9 9:13
DS,陕西,西安,汉中,916,西安DS6,13449909,,,陕移[2007]41号,,2016/11/9 9:13
DS,陕西,西安,西安,29,西安DS10,13449903,26-251-12326-250-68,,陕移[2009]34号,,2016/11/9 9:13
DS,陕西,西安,西安,29,西安DS11,13449904,26-251-12426-250-69,,陕移[2009]34号,,2016/11/9 9:13
DS,陕西,西安,咸阳,29,西安DS12,13449905,26-251-12526-251-12626-251-14626-251-145,,陕移[2009]34号,,2016/11/9 9:13
DS,陕西,西安,渭南,913,西安DS12,13449906,,,陕移[2009]34号,,2016/11/9 9:13
DS,陕西,西安,宝鸡,917,西安DS13,13449907,26-251-12726-251-12826-251-147,,陕移[2009]34号,,2016/11/9 9:13
DS,陕西,西安,安康,915,西安DS13,13449908,,,陕移[2009]34号,,2016/11/9 9:13
GS,陕西,西安,商洛,914,西安GS6,13445900,26-254-59,,陕移【2005】43号,,2016/11/9 9:13
GS,陕西,西安,商洛,914,西安GS6,13445901,26-254-59,,陕移【2005】43号,,2016/11/9 9:13
GS,陕西,西安,渭南,913,西安GS6,,26-254-148,,陕移【2005】43号,,2016/11/9 9:13
GS,陕西,西安,商洛,914,西安GS6,13442894,,,陕移【2005】43号,,2016/11/9 9:13
GS,陕西,西安,宝鸡,917,西安GS23,13445902,26-254-14226-254-67,,陕移[2007]41号,,2016/11/9 9:13
GS,陕西,西安,宝鸡,917,西安GS23,13445903,26-254-14226-254-67,,陕移[2007]41号,,2016/11/9 9:13
GS,陕西,西安,宝鸡,917,西安GS24,13445904,26-254-143,,陕西,,2016/11/9 9:13
GS,陕西,西安,渭南,913,西安GS26,13445905,26-254-14526-254-60,,陕移[2007]41号,,2016/11/9 9:13
GS,陕西,西安,渭南,913,西安GS26,13445906,26-254-14526-254-60,,陕移[2007]41号,,2016/11/9 9:13
GS,陕西,西安,西安,29,西安GS29,,26-254-69,,陕移【2007】41号,,2016/11/9 9:13
GS,陕西,西安,安康,915,西安GS29,13445907,,,陕移【2007】41号,,2016/11/9 9:13
GS,陕西,西安,安康,915,西安GS29,13442895,,,陕移【2007】41号,,2016/11/9 9:13
GS,陕西,西安,铜川,919,西安GS31,13445908,26-254-149,,陕移【2007】41号,,2016/11/9 9:13
GS,陕西,西安,铜川,919,西安GS31,13445909,26-254-149,,陕移【2007】41号,,2016/11/9 9:13
GS,陕西,西安,铜川,919,西安GS31,13442893,26-254-150,,陕移【2007】41号,,2016/11/9 9:13
GS,陕西,西安,渭南,913,西安GS27,13447903,26-254-146,,20161109,,2016/11/9 9:13
GS,陕西,西安,渭南,913,西安GS37,13447907,26-254-246,,20161109,,2016/11/9 9:13
GS,陕西,咸阳,咸阳,29,咸阳GS7,13447908,26-254-248,,20161109,,2016/11/9 9:13
GS,陕西,咸阳,咸阳,29,咸阳GS8,13447909,26-254-250,,20161109,,2016/11/9 9:13
GS,陕西,西安,西安,29,西安GS34,13447904,26-254-240,,20161109,,2016/11/9 9:13
GS,陕西,西安,西安,29,西安GS36,13447906,26-254-244,,20161109,,2016/11/9 9:13
GS,陕西,西安,宝鸡,917,西安GS38,13448905,26-251-66,,20161109,,2016/11/9 9:13
GS,陕西,西安,汉中,916,西安GS39,13448906,26-251-68,,20161109,,2016/11/9 9:13
GS,陕西,西安,安康,915,西安GS41,13448907,26-251-70,,20161109,,2016/11/9 9:13
GS,陕西,西安,汉中,916,西安GS33,13448908,26-251-72,,20161109,,2016/11/9 9:13
GS,陕西,西安,西安,29,西安GS42,13448901,26-251-54,,20161109,,2016/11/9 9:13
DS,陕西,西安,西安,29,西安DS8,13448903,26-251-5926-251-140,,陕移[2008]27号,,2016/11/9 9:13
GS,陕西,西安,西安,29,西安GS21,13441902,26-254-183,,20161109,,2016/11/9 9:13
GS,陕西,咸阳,咸阳,29,咸阳GS6,13441907,26-254-193,,20161109,,2016/11/9 9:13
GS,陕西,西安,汉中,916,西安GS32,13442902,26-254-202,,20161109,,2016/11/9 9:13
GS,陕西,西安,宝鸡,917,西安GS25,13441909,26-254-196,,20161109,,2016/11/9 9:13
GS,陕西,西安,渭南,913,西安GS28,13442900,26-254-198,,20161109,,2016/11/9 9:13
GS,陕西,榆林,榆林,912,榆林GS3,13442904,26-254-205,,20161109,,2016/11/9 9:13
GS,陕西,延安,延安,911,延安GS4,13442906,26-254-209,,20161109,,2016/11/9 9:13
GS,陕西,西安,安康,915,西安GS30,13442908,26-254-212,,20161109,,2016/11/9 9:13
GS,陕西,西安,西安,29,西安GS19,13441900,26-254-179,,20161109,,2016/11/9 9:13
GS,陕西,榆林,榆林,912,榆林GS4,13449900,26-251-81,,20161109,,2016/11/9 9:13
GS,陕西,榆林,榆林,912,榆林GS5,13449901,26-251-83,,20161109,,2016/11/9 9:13
GS,陕西,延安,延安,911,延安GS5,13448909,26-251-78,,20161109,,2016/11/9 9:13
GS,陕西,西安,西安,29,西安GS20,13441901,26-254-181,,20161109,,2016/11/9 9:13
GS,陕西,西安,西安,29,西安GS22,13441904,26-254-187,,20161109,,2016/11/9 9:13
GS,陕西,咸阳,咸阳,29,咸阳GS5,13441905,26-254-189,,20161109,,2016/11/9 9:13
DS,陕西,西安,西安,29,西安DS7,13448902,26-251-5726-251-139,,陕移[2008]27号,,2016/11/9 9:13
DS,陕西,西安,延安,911,西安DS9,13448904,26-251-6126-251-130,,20161109,,2016/11/9 9:13
DS,陕西,西安,榆林,912,西安DS9,13440904,26-251-6126-251-130,,20161109,,2016/11/9 9:13
GS,河北,唐山,唐山,315,唐山GS16,13444615,3-251-181,,河北移动[2009]455,,2016/11/9 9:13
GS,河北,唐山,唐山,315,唐山GS16,13444633,3-251-181,,河北移动[2009]455,,2016/11/9 9:13
GS,河北,唐山,唐山,315,唐山GS17,13444625,3-251-185,,河北移动[2009]455,,2016/11/9 9:13
GS,河北,唐山,唐山,315,唐山GS17,13446634,3-251-185,,河北移动[2009]455,,2016/11/9 9:13
DS,青海,西宁,西宁,971,西宁DS1,13445971,28-255-6828-255-85,,青移发计[2009]88号,,2016/11/9 9:13
DS,青海,西宁,海东,972,西宁DS1,13440974,28-255-109,,青移发计[2009]88号,,2016/11/9 9:13
DS,青海,西宁,黄南,973,西宁DS1,13441974,28-255-110,,青移发计[2009]88号,,2016/11/9 9:13
DS,青海,西宁,西宁,971,西宁DS2,13442973,28-255-87,,青移发计[2009]88号,,2016/11/9 9:13
DS,青海,西宁,海东,972,西宁DS2,13442974,28-255-111,,青移发计[2009]88号,,2016/11/9 9:13
DS,青海,西宁,黄南,973,西宁DS2,13443974,28-255-112,,青移发计[2009]88号,,2016/11/9 9:13
GS,广东,广州,珠海,756,广州GS35,13442201,19-245-198,,粤移网管联〔2015〕370号,,2016/11/9 9:13
GS,广东,广州,珠海,756,广州GS35,13443216,19-245-198,,粤移网管联〔2015〕370号,,2016/11/9 9:13
GS,广东,广州,广州,20,广州GS34,13442200,19-245-197,,粤移网管联〔2015〕370号,,2016/11/9 9:13
GS,广东,广州,广州,20,广州GS34,13443202,19-245-197,,粤移网管联〔2015〕370号,,2016/11/9 9:13
DS,广东,广州,韶关,751,广州DS19,13747302,19-245-220,,粤移网管联〔2015〕370号,,2016/11/9 9:13
GS,广东,深圳,深圳,755,深圳GS36,13442208,19-245-203,,粤移网管联〔2015〕370号,,2016/11/9 9:13
GS,广东,深圳,深圳,755,深圳GS36,13442209,19-245-203,,粤移网管联〔2015〕370号,,2016/11/9 9:13
DS,广东,广州,广州,20,广州DS8,13749279,19-245-22519-246-27,,粤移网管联〔2015〕370号,,2016/11/9 9:13
DS,广东,广州,广州,20,广州DS7,13749278,19-245-22219-246-25,,粤移网管联〔2015〕370号,,2016/11/9 9:13
GS,广东,深圳,汕头,754,深圳GS38,13442212,19-245-214,,汕移[2011]147号,,2016/11/9 9:13
GS,广东,广州,广州,20,广州GS39,13442238,19-246-57,,粤移网管联〔2015〕370号,,2016/11/9 9:13
GS,广东,广州,广州,20,广州GS39,13442239,19-246-57,,粤移网管联〔2015〕370号,,2016/11/9 9:13
MGCF,安徽,合肥,合肥,551,合肥MGCF3,13449649,12-251-17812-251-17912-251-189,,安移动计（2010）149号,,2016/11/9 9:13
MGCF,安徽,合肥,合肥,551,合肥MGCF4,13448649,12-251-18112-251-18212-251-190,,安移动计（2010）149号,,2016/11/9 9:13
,辽宁,沈阳,沈阳,24,沈阳MGCF1,13449380,6-251-266-251-27,,20160908,,2016/9/8 15:44
,辽宁,沈阳,沈阳,24,沈阳MGCF2,13449381,6-251-286-251-29,,20160908,,2016/9/8 15:44
MGCF,辽宁,沈阳,沈阳,24,沈阳VIG1,13449382,6-251-306-251-31,,辽移计,,2016/11/9 9:13
GS,重庆,重庆,重庆,23,重庆GS36,13444965,22-246-46,,重庆移动发[2010]211号,,2016/11/9 9:13
GS,重庆,重庆,黔江,23,重庆GS38,13444967,22-246-58,,重庆移动发[2010]211号,,2016/11/9 9:13
GS,广东,广州,广州,20,广州GS36,13442233,19-246-53,,粤移网管联〔2015〕370号,,2016/11/9 9:13
GS,广东,广州,广州,20,广州GS36,13442234,19-246-53,,粤移网管联〔2015〕370号,,2016/11/9 9:13
GS,广东,深圳,深圳,755,深圳GS43,13442268,19-246-76,,粤移网管联〔2015〕370号,,2016/11/9 9:13
GS,广东,深圳,深圳,755,深圳GS43,13442269,19-246-76,,粤移网管联〔2015〕370号,,2016/11/9 9:13
GS,广东,深圳,惠州,752,深圳GS42,13442266,19-246-75,,粤移网管联〔2015〕370号,,2016/11/9 9:13
GS,广东,广州,清远,763,广州GS48,13443203,19-246-67,,粤移网管联〔2015〕370号,,2016/11/9 9:13
GS,广东,广州,清远,763,广州GS48,13442255,19-246-67,,粤移网管联〔2015〕370号,,2016/11/9 9:13
GS,广东,广州,肇庆,758,广州GS42,13740241,19-246-60,,粤移网管联〔2015〕370号,,2016/11/9 9:13
GS,广东,广州,肇庆,758,广州GS42,13442243,19-246-60,,粤移网管联〔2015〕370号,,2016/11/9 9:13
GS,广东,广州,肇庆,758,广州GS42,13442244,19-246-60,,粤移网管联〔2015〕370号,,2016/11/9 9:13
GS,广东,广州,韶关,751,广州GS51,13442259,19-246-70,,粤移网管联〔2015〕370号,,2016/11/9 9:13
GS,广东,广州,湛江,759,广州GS41,13442241,19-246-59,,粤移网管联〔2015〕370号,,2016/11/9 9:13
GS,广东,广州,湛江,759,广州GS41,13442242,19-246-59,,粤移网管联〔2015〕370号,,2016/11/9 9:13
GS,广东,广州,广州,20,广州GS38,13442237,19-246-55,,粤移网管联〔2015〕370号,,2016/11/9 9:13
GS,广东,深圳,深圳,755,深圳GS44,13442270,19-246-77,,粤移网管联〔2015〕370号,,2016/11/9 9:13
GS,广东,深圳,深圳,755,深圳GS44,13442271,19-246-77,,粤移网管联〔2015〕370号,,2016/11/9 9:13
